subjID,experimentName,versionName,sequenceName,Z-Scored RT,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,pracTries,trialNum,scene,objSceneSemCong,object,side,objectCategory,scale,image,keyPress,accuracy,RT,ratingTrialNum,rating,ratingObject,ratingScene,experimentTime,totalTime,age,gender
652877,OSSe5,v1,jsons/s17.json,-0.9429444087765506,1280,881,1280,1024,6-15-2023,9-10-36,1,11,k2,1,sponge,R,kitchen,misscaled,k2_sponge_R.png,m,1,1537,11,3,sponge,k2,333258,752064,25,Woman
652877,OSSe5,v1,jsons/s17.json,-1.2819108459040276,1280,881,1280,1024,6-15-2023,9-10-36,1,12,c3,0,spoon,L,kitchen,misscaled,c3_spoon_L.png,c,1,1355,12,4,spoon,c3,333258,752064,25,Woman
652877,OSSe5,v1,jsons/s17.json,1.2659247914057992,1280,881,1280,1024,6-15-2023,9-10-36,1,13,k4,1,toaster,L,kitchen,scaled,k4_toaster_L.png,m,0,2723,13,3,toaster,k4,333258,752064,25,Woman
652877,OSSe5,v1,jsons/s17.json,0.9828319428158185,1280,881,1280,1024,6-15-2023,9-10-36,1,14,c5,1,binderclip,R,classroom,misscaled,c5_binderclip_R.png,m,1,2571,14,2,binderclip,c5,333258,752064,25,Woman
652877,OSSe5,v1,jsons/s17.json,-0.9150076145078025,1280,881,1280,1024,6-15-2023,9-10-36,1,15,k10,0,laptop,R,classroom,scaled,k10_laptop_R.png,m,1,1552,15,4,laptop,k10,333258,752064,25,Woman
652877,OSSe5,v1,jsons/s17.json,-0.4940932475253311,1280,881,1280,1024,6-15-2023,9-10-36,1,16,k1,1,saltshaker,R,kitchen,misscaled,k1_saltshaker_R.png,m,1,1778,16,3,saltshaker,k1,333258,752064,25,Woman
652877,OSSe5,v1,jsons/s17.json,2.1319654137369906,1280,881,1280,1024,6-15-2023,9-10-36,1,17,c4,0,toaster,R,kitchen,scaled,c4_toaster_R.png,m,1,3188,17,4,toaster,c4,333258,752064,25,Woman
652877,OSSe5,v1,jsons/s17.json,0.5172187050033501,1280,881,1280,1024,6-15-2023,9-10-36,1,18,k11,0,notebook,R,classroom,scaled,k11_notebook_R.png,m,1,2321,18,4,notebook,k11,333258,752064,25,Woman
652877,OSSe5,v1,jsons/s17.json,1.4428578217745371,1280,881,1280,1024,6-15-2023,9-10-36,1,19,k9,1,kettle,L,kitchen,scaled,k9_kettle_L.png,c,1,2818,19,4,kettle,k9,333258,752064,25,Woman
652877,OSSe5,v1,jsons/s17.json,-0.7641489254565628,1280,881,1280,1024,6-15-2023,9-10-36,1,20,c0,0,pot,R,kitchen,scaled,c0_pot_R.png,m,1,1633,20,4,pot,c0,333258,752064,25,Woman
652877,OSSe5,v1,jsons/s17.json,0.5060439872958509,1280,881,1280,1024,6-15-2023,9-10-36,1,21,c7,1,eraser,R,classroom,misscaled,c7_eraser_R.png,m,1,2315,21,4,eraser,c7,333258,752064,25,Woman
652877,OSSe5,v1,jsons/s17.json,-0.47919362391533216,1280,881,1280,1024,6-15-2023,9-10-36,1,22,k3,1,spoon,R,kitchen,misscaled,k3_spoon_R.png,m,1,1786,22,3,spoon,k3,333258,752064,25,Woman
652877,OSSe5,v1,jsons/s17.json,-0.3730338056940894,1280,881,1280,1024,6-15-2023,9-10-36,1,23,k6,0,clipboard,L,classroom,scaled,k6_clipboard_L.png,c,1,1843,23,4,clipboard,k6,333258,752064,25,Woman
520715,OSSe5,v1,jsons/s9.json,-0.004340631289043425,1536,763,1536,864,6-15-2023,8-10-49,1,0,c3,1,notebook,R,classroom,scaled,c3_notebook_R.png,m,1,735,0,4,notebook,c3,298798,451582,45,Man
520715,OSSe5,v1,jsons/s9.json,0.0006200901841490607,1536,763,1536,864,6-15-2023,8-10-49,1,1,c1,0,kettle,L,kitchen,scaled,c1_kettle_L.png,c,1,736,1,1,kettle,c1,298798,451582,45,Man
520715,OSSe5,v1,jsons/s9.json,-0.837741838785381,1536,763,1536,864,6-15-2023,8-10-49,1,2,k0,0,flashdrive,L,classroom,misscaled,k0_flashdrive_L.png,c,1,567,2,4,flashdrive,k0,298798,451582,45,Man
520715,OSSe5,v1,jsons/s9.json,-0.47064844976913706,1536,763,1536,864,6-15-2023,8-10-49,1,3,c0,1,flashdrive,L,classroom,misscaled,c0_flashdrive_L.png,c,1,641,3,4,flashdrive,c0,298798,451582,45,Man
520715,OSSe5,v1,jsons/s9.json,0.13455956996034618,1536,763,1536,864,6-15-2023,8-10-49,1,4,c6,0,sponge,R,kitchen,misscaled,c6_sponge_R.png,m,1,763,4,1,sponge,c6,298798,451582,45,Man
520715,OSSe5,v1,jsons/s9.json,0.07503091228203634,1536,763,1536,864,6-15-2023,8-10-49,1,5,k5,1,saltshaker,L,kitchen,misscaled,k5_saltshaker_L.png,c,1,751,5,4,saltshaker,k5,298798,451582,45,Man
520715,OSSe5,v1,jsons/s9.json,-0.5004127786082919,1536,763,1536,864,6-15-2023,8-10-49,1,6,k6,1,sponge,L,kitchen,misscaled,k6_sponge_L.png,c,1,635,6,1,sponge,k6,298798,451582,45,Man
520715,OSSe5,v1,jsons/s9.json,-0.19284804727035787,1536,763,1536,864,6-15-2023,8-10-49,1,7,k2,0,laptop,R,classroom,scaled,k2_laptop_R.png,m,1,697,7,4,laptop,k2,298798,451582,45,Man
520715,OSSe5,v1,jsons/s9.json,-0.7633310166874937,1536,763,1536,864,6-15-2023,8-10-49,1,8,k4,1,pot,R,kitchen,scaled,k4_pot_R.png,m,1,582,8,1,pot,k4,298798,451582,45,Man
520715,OSSe5,v1,jsons/s9.json,1.7021475554891716,1536,763,1536,864,6-15-2023,8-10-49,1,9,c11,1,eraser,R,classroom,misscaled,c11_eraser_R.png,c,0,1079,9,1,eraser,c11,298798,451582,45,Man
520715,OSSe5,v1,jsons/s9.json,0.6504746031723646,1536,763,1536,864,6-15-2023,8-10-49,1,10,k7,1,spoon,R,kitchen,misscaled,k7_spoon_R.png,m,1,867,10,1,spoon,k7,298798,451582,45,Man
520715,OSSe5,v1,jsons/s9.json,-0.7186845234287613,1536,763,1536,864,6-15-2023,8-10-49,1,11,k3,0,notebook,R,classroom,scaled,k3_notebook_R.png,m,1,591,11,4,notebook,k3,298798,451582,45,Man
520715,OSSe5,v1,jsons/s9.json,-0.053947846020968276,1536,763,1536,864,6-15-2023,8-10-49,1,12,k10,0,clipboard,R,classroom,scaled,k10_clipboard_R.png,m,1,725,12,4,clipboard,k10,298798,451582,45,Man
520715,OSSe5,v1,jsons/s9.json,0.6157495528600172,1536,763,1536,864,6-15-2023,8-10-49,1,13,c4,0,pot,R,kitchen,scaled,c4_pot_R.png,m,1,860,13,1,pot,c4,298798,451582,45,Man
520715,OSSe5,v1,jsons/s9.json,-0.26725886936824517,1536,763,1536,864,6-15-2023,8-10-49,1,14,k8,1,toaster,L,kitchen,scaled,k8_toaster_L.png,c,1,682,14,4,toaster,k8,298798,451582,45,Man
520715,OSSe5,v1,jsons/s9.json,-0.2920624767342076,1536,763,1536,864,6-15-2023,8-10-49,1,15,k9,0,binderclip,L,classroom,misscaled,k9_binderclip_L.png,c,1,677,15,1,binderclip,k9,298798,451582,45,Man
520715,OSSe5,v1,jsons/s9.json,-1.2693246069531272,1536,763,1536,864,6-15-2023,8-10-49,1,16,k1,1,kettle,L,kitchen,scaled,k1_kettle_L.png,c,1,480,16,4,kettle,k1,298798,451582,45,Man
520715,OSSe5,v1,jsons/s9.json,3.6219467656146636,1536,763,1536,864,6-15-2023,8-10-49,1,17,c7,0,spoon,L,kitchen,misscaled,c7_spoon_L.png,c,1,1466,17,1,spoon,c7,298798,451582,45,Man
520715,OSSe5,v1,jsons/s9.json,0.05022730491607392,1536,763,1536,864,6-15-2023,8-10-49,1,18,k11,0,eraser,L,classroom,misscaled,k11_eraser_L.png,c,1,746,18,4,eraser,k11,298798,451582,45,Man
520715,OSSe5,v1,jsons/s9.json,-1.165149456016085,1536,763,1536,864,6-15-2023,8-10-49,1,19,c5,0,saltshaker,L,kitchen,misscaled,c5_saltshaker_L.png,c,1,501,19,1,saltshaker,c5,298798,451582,45,Man
520715,OSSe5,v1,jsons/s9.json,-0.4458448424031746,1536,763,1536,864,6-15-2023,8-10-49,1,20,c2,1,laptop,R,classroom,scaled,c2_laptop_R.png,m,1,646,20,4,laptop,c2,298798,451582,45,Man
520715,OSSe5,v1,jsons/s9.json,0.10479524112119125,1536,763,1536,864,6-15-2023,8-10-49,1,21,c10,1,clipboard,R,classroom,scaled,c10_clipboard_R.png,m,1,757,21,1,clipboard,c10,298798,451582,45,Man
520715,OSSe5,v1,jsons/s9.json,-0.490491335661907,1536,763,1536,864,6-15-2023,8-10-49,1,22,c9,1,binderclip,L,classroom,misscaled,c9_binderclip_L.png,c,1,637,22,1,binderclip,c9,298798,451582,45,Man
520715,OSSe5,v1,jsons/s9.json,0.5165351233961676,1536,763,1536,864,6-15-2023,8-10-49,1,23,c8,0,toaster,R,kitchen,scaled,c8_toaster_R.png,m,1,840,23,1,toaster,c8,298798,451582,45,Man
480152,OSSe5,v1,jsons/s2.json,-0.9149263949887546,1920,969,1920,1080,6-15-2023,9-36-14,1,0,k3,0,clipboard,R,classroom,scaled,k3_clipboard_R.png,m,1,864,0,4,clipboard,k3,207491,252765,30,Woman
480152,OSSe5,v1,jsons/s2.json,0.34551601019212785,1920,969,1920,1080,6-15-2023,9-36-14,1,1,k8,0,notebook,L,classroom,scaled,k8_notebook_L.png,c,1,1092,1,4,notebook,k8,207491,252765,30,Woman
480152,OSSe5,v1,jsons/s2.json,-0.8817568580103102,1920,969,1920,1080,6-15-2023,9-36-14,1,2,k2,0,binderclip,R,classroom,misscaled,k2_binderclip_R.png,m,1,870,2,1,binderclip,k2,207491,252765,30,Woman
480152,OSSe5,v1,jsons/s2.json,0.6550983553242744,1920,969,1920,1080,6-15-2023,9-36-14,1,3,c8,1,notebook,L,classroom,scaled,c8_notebook_L.png,c,1,1148,3,4,notebook,c8,207491,252765,30,Woman
480152,OSSe5,v1,jsons/s2.json,1.7496930756129354,1920,969,1920,1080,6-15-2023,9-36-14,1,4,c7,1,laptop,R,classroom,scaled,c7_laptop_R.png,m,1,1346,4,3,laptop,c7,207491,252765,30,Woman
480152,OSSe5,v1,jsons/s2.json,1.8049756372436758,1920,969,1920,1080,6-15-2023,9-36-14,1,5,c3,1,clipboard,L,classroom,scaled,c3_clipboard_L.png,m,0,1356,5,4,clipboard,c3,207491,252765,30,Woman
480152,OSSe5,v1,jsons/s2.json,-0.843059064868792,1920,969,1920,1080,6-15-2023,9-36-14,1,6,k1,1,toaster,R,kitchen,scaled,k1_toaster_R.png,m,1,877,6,4,toaster,k1,207491,252765,30,Woman
480152,OSSe5,v1,jsons/s2.json,1.08630233604405,1920,969,1920,1080,6-15-2023,9-36-14,1,7,c5,1,flashdrive,L,classroom,misscaled,c5_flashdrive_L.png,c,1,1226,7,2,flashdrive,c5,207491,252765,30,Woman
480152,OSSe5,v1,jsons/s2.json,-0.5334767197366455,1920,969,1920,1080,6-15-2023,9-36-14,1,8,c9,0,pot,L,kitchen,scaled,c9_pot_L.png,c,1,933,8,2,pot,c9,207491,252765,30,Woman
480152,OSSe5,v1,jsons/s2.json,-0.7159091731180889,1920,969,1920,1080,6-15-2023,9-36-14,1,9,c0,0,spoon,R,kitchen,misscaled,c0_spoon_R.png,m,1,900,9,2,spoon,c0,207491,252765,30,Woman
480152,OSSe5,v1,jsons/s2.json,-0.06357494587535152,1920,969,1920,1080,6-15-2023,9-36-14,1,10,k11,1,sponge,L,kitchen,misscaled,k11_sponge_L.png,c,1,1018,10,4,sponge,k11,207491,252765,30,Woman
480152,OSSe5,v1,jsons/s2.json,-0.5942875375304599,1920,969,1920,1080,6-15-2023,9-36-14,1,11,k9,1,pot,L,kitchen,scaled,k9_pot_L.png,c,1,922,11,4,pot,k9,207491,252765,30,Woman
480152,OSSe5,v1,jsons/s2.json,0.3012899608875355,1920,969,1920,1080,6-15-2023,9-36-14,1,12,c11,0,sponge,L,kitchen,misscaled,c11_sponge_L.png,c,1,1084,12,3,sponge,c11,207491,252765,30,Woman
480152,OSSe5,v1,jsons/s2.json,-0.7711917347488294,1920,969,1920,1080,6-15-2023,9-36-14,1,13,k6,1,kettle,L,kitchen,scaled,k6_kettle_L.png,c,1,890,13,4,kettle,k6,207491,252765,30,Woman
480152,OSSe5,v1,jsons/s2.json,0.7933047594011255,1920,969,1920,1080,6-15-2023,9-36-14,1,14,k4,0,eraser,R,classroom,misscaled,k4_eraser_R.png,m,1,1173,14,2,eraser,k4,207491,252765,30,Woman
480152,OSSe5,v1,jsons/s2.json,-0.599815793693534,1920,969,1920,1080,6-15-2023,9-36-14,1,15,k5,0,flashdrive,L,classroom,misscaled,k5_flashdrive_L.png,c,1,921,15,2,flashdrive,k5,207491,252765,30,Woman
480152,OSSe5,v1,jsons/s2.json,-0.7159091731180889,1920,969,1920,1080,6-15-2023,9-36-14,1,16,k10,1,saltshaker,L,kitchen,misscaled,k10_saltshaker_L.png,c,1,900,16,3,saltshaker,k10,207491,252765,30,Woman
480152,OSSe5,v1,jsons/s2.json,0.06357494587535152,1920,969,1920,1080,6-15-2023,9-36-14,1,17,c6,0,kettle,L,kitchen,scaled,c6_kettle_L.png,c,1,1041,17,4,kettle,c6,207491,252765,30,Woman
480152,OSSe5,v1,jsons/s2.json,2.4517816083233392,1920,969,1920,1080,6-15-2023,9-36-14,1,18,k0,1,spoon,R,kitchen,misscaled,k0_spoon_R.png,m,1,1473,18,3,spoon,k0,207491,252765,30,Woman
480152,OSSe5,v1,jsons/s2.json,0.5224202074104973,1920,969,1920,1080,6-15-2023,9-36-14,1,19,c10,0,saltshaker,R,kitchen,misscaled,c10_saltshaker_R.png,m,1,1124,19,3,saltshaker,c10,207491,252765,30,Woman
480152,OSSe5,v1,jsons/s2.json,-0.8043612717272737,1920,969,1920,1080,6-15-2023,9-36-14,1,20,c4,1,eraser,R,classroom,misscaled,c4_eraser_R.png,m,1,884,20,3,eraser,c4,207491,252765,30,Woman
480152,OSSe5,v1,jsons/s2.json,-0.22942263076757288,1920,969,1920,1080,6-15-2023,9-36-14,1,21,c2,1,binderclip,R,classroom,misscaled,c2_binderclip_R.png,m,1,988,21,3,binderclip,c2,207491,252765,30,Woman
480152,OSSe5,v1,jsons/s2.json,-1.2521500209362713,1920,969,1920,1080,6-15-2023,9-36-14,1,22,k7,0,laptop,R,classroom,scaled,k7_laptop_R.png,m,1,803,22,4,laptop,k7,207491,252765,30,Woman
480152,OSSe5,v1,jsons/s2.json,-0.85411557719494,1920,969,1920,1080,6-15-2023,9-36-14,1,23,c1,0,toaster,R,kitchen,scaled,c1_toaster_R.png,m,1,875,23,4,toaster,c1,207491,252765,30,Woman
759771,OSSe5,v1,jsons/s6.json,1.9100033425455014,2560,929,2560,1080,6-15-2023,9-11-55,1,0,c4,0,spoon,R,kitchen,misscaled,c4_spoon_R.png,m,1,815,0,1,spoon,c4,191008,283155,39,Man
759771,OSSe5,v1,jsons/s6.json,-0.9734978135569601,2560,929,2560,1080,6-15-2023,9-11-55,1,1,k2,1,saltshaker,L,kitchen,misscaled,k2_saltshaker_L.png,c,1,435,1,1,saltshaker,k2,191008,283155,39,Man
759771,OSSe5,v1,jsons/s6.json,-0.055330340166439486,2560,929,2560,1080,6-15-2023,9-11-55,1,2,c3,0,sponge,L,kitchen,misscaled,c3_sponge_L.png,c,1,556,2,1,sponge,c3,191008,283155,39,Man
759771,OSSe5,v1,jsons/s6.json,-0.9659096526198484,2560,929,2560,1080,6-15-2023,9-11-55,1,3,k3,1,sponge,R,kitchen,misscaled,k3_sponge_R.png,m,1,436,3,2,sponge,k3,191008,283155,39,Man
759771,OSSe5,v1,jsons/s6.json,0.4303119598087119,2560,929,2560,1080,6-15-2023,9-11-55,1,4,k9,0,flashdrive,L,classroom,misscaled,k9_flashdrive_L.png,c,1,620,4,1,flashdrive,k9,191008,283155,39,Man
759771,OSSe5,v1,jsons/s6.json,1.629241387872367,2560,929,2560,1080,6-15-2023,9-11-55,1,5,c6,1,binderclip,R,classroom,misscaled,c6_binderclip_R.png,m,1,778,5,1,binderclip,c6,191008,283155,39,Man
759771,OSSe5,v1,jsons/s6.json,1.0828938004003217,2560,929,2560,1080,6-15-2023,9-11-55,1,6,c0,1,notebook,L,classroom,scaled,c0_notebook_L.png,c,1,706,6,4,notebook,c0,191008,283155,39,Man
759771,OSSe5,v1,jsons/s6.json,-1.3377295385383237,2560,929,2560,1080,6-15-2023,9-11-55,1,7,k5,1,toaster,R,kitchen,scaled,k5_toaster_R.png,m,1,387,7,2,toaster,k5,191008,283155,39,Man
759771,OSSe5,v1,jsons/s6.json,-0.2602106854684565,2560,929,2560,1080,6-15-2023,9-11-55,1,8,c9,1,flashdrive,L,classroom,misscaled,c9_flashdrive_L.png,c,1,529,8,1,flashdrive,c9,191008,283155,39,Man
759771,OSSe5,v1,jsons/s6.json,-0.6472068932611553,2560,929,2560,1080,6-15-2023,9-11-55,1,9,c7,1,clipboard,L,classroom,scaled,c7_clipboard_L.png,c,1,478,9,4,clipboard,c7,191008,283155,39,Man
759771,OSSe5,v1,jsons/s6.json,1.629241387872367,2560,929,2560,1080,6-15-2023,9-11-55,1,10,c5,0,toaster,L,kitchen,scaled,c5_toaster_L.png,c,1,778,10,2,toaster,c5,191008,283155,39,Man
759771,OSSe5,v1,jsons/s6.json,0.6958975926076229,2560,929,2560,1080,6-15-2023,9-11-55,1,11,k10,1,kettle,L,kitchen,scaled,k10_kettle_L.png,c,1,655,11,4,kettle,k10,191008,283155,39,Man
759771,OSSe5,v1,jsons/s6.json,0.6351923051107289,2560,929,2560,1080,6-15-2023,9-11-55,1,12,c11,1,laptop,L,classroom,scaled,c11_laptop_L.png,c,1,647,12,4,laptop,c11,191008,283155,39,Man
759771,OSSe5,v1,jsons/s6.json,0.48342908636849413,2560,929,2560,1080,6-15-2023,9-11-55,1,13,k1,1,pot,R,kitchen,scaled,k1_pot_R.png,m,1,627,13,4,pot,k1,191008,283155,39,Man
759771,OSSe5,v1,jsons/s6.json,-0.36644493858802085,2560,929,2560,1080,6-15-2023,9-11-55,1,14,k7,0,clipboard,R,classroom,scaled,k7_clipboard_R.png,m,1,515,14,3,clipboard,k7,191008,283155,39,Man
759771,OSSe5,v1,jsons/s6.json,-0.9659096526198484,2560,929,2560,1080,6-15-2023,9-11-55,1,15,c1,0,pot,L,kitchen,scaled,c1_pot_L.png,c,1,436,15,4,pot,c1,191008,283155,39,Man
759771,OSSe5,v1,jsons/s6.json,-0.890028043248731,2560,929,2560,1080,6-15-2023,9-11-55,1,16,k8,0,eraser,R,classroom,misscaled,k8_eraser_R.png,m,1,446,16,1,eraser,k8,191008,283155,39,Man
759771,OSSe5,v1,jsons/s6.json,1.242245180079668,2560,929,2560,1080,6-15-2023,9-11-55,1,17,c10,0,kettle,R,kitchen,scaled,c10_kettle_R.png,m,1,727,17,3,kettle,c10,191008,283155,39,Man
759771,OSSe5,v1,jsons/s6.json,-0.7534411463807197,2560,929,2560,1080,6-15-2023,9-11-55,1,18,k6,0,binderclip,R,classroom,misscaled,k6_binderclip_R.png,m,1,464,18,1,binderclip,k6,191008,283155,39,Man
759771,OSSe5,v1,jsons/s6.json,0.6427804660478407,2560,929,2560,1080,6-15-2023,9-11-55,1,19,k11,0,laptop,R,classroom,scaled,k11_laptop_R.png,m,1,648,19,4,laptop,k11,191008,283155,39,Man
759771,OSSe5,v1,jsons/s6.json,-0.8748517213745075,2560,929,2560,1080,6-15-2023,9-11-55,1,20,k0,0,notebook,R,classroom,scaled,k0_notebook_R.png,m,1,448,20,4,notebook,k0,191008,283155,39,Man
759771,OSSe5,v1,jsons/s6.json,-0.8976162041858428,2560,929,2560,1080,6-15-2023,9-11-55,1,21,c2,0,saltshaker,L,kitchen,misscaled,c2_saltshaker_L.png,c,1,445,21,1,saltshaker,c2,191008,283155,39,Man
759771,OSSe5,v1,jsons/s6.json,-1.1859663197960888,2560,929,2560,1080,6-15-2023,9-11-55,1,22,c8,1,eraser,R,classroom,misscaled,c8_eraser_R.png,m,1,407,22,1,eraser,c8,191008,283155,39,Man
759771,OSSe5,v1,jsons/s6.json,-0.2070935589086743,2560,929,2560,1080,6-15-2023,9-11-55,1,23,k4,1,spoon,L,kitchen,misscaled,k4_spoon_L.png,c,1,536,23,1,spoon,k4,191008,283155,39,Man
970364,OSSe5,v1,jsons/s6.json,2.359864030868725,1821,833,1366,768,6-15-2023,9-28-16,1,0,c4,0,spoon,L,kitchen,misscaled,c4_spoon_L.png,c,1,2754,0,1,spoon,c4,225955,323989,1997,Man
970364,OSSe5,v1,jsons/s6.json,-0.2760839620199447,1821,833,1366,768,6-15-2023,9-28-16,1,2,c3,0,sponge,R,kitchen,misscaled,c3_sponge_R.png,m,1,1194,2,3,sponge,c3,225955,323989,1997,Man
970364,OSSe5,v1,jsons/s6.json,-0.7475131222865722,1821,833,1366,768,6-15-2023,9-28-16,1,3,k3,1,sponge,L,kitchen,misscaled,k3_sponge_L.png,c,1,915,3,3,sponge,k3,225955,323989,1997,Man
970364,OSSe5,v1,jsons/s6.json,-0.4095710719162299,1821,833,1366,768,6-15-2023,9-28-16,1,4,k9,0,flashdrive,R,classroom,misscaled,k9_flashdrive_R.png,m,1,1115,4,2,flashdrive,k9,225955,323989,1997,Man
970364,OSSe5,v1,jsons/s6.json,1.6822902198761887,1821,833,1366,768,6-15-2023,9-28-16,1,5,c6,1,binderclip,R,classroom,misscaled,c6_binderclip_R.png,m,1,2353,5,3,binderclip,c6,225955,323989,1997,Man
970364,OSSe5,v1,jsons/s6.json,1.7177741351650746,1821,833,1366,768,6-15-2023,9-28-16,1,6,c0,1,notebook,R,classroom,scaled,c0_notebook_R.png,m,1,2374,6,3,notebook,c0,225955,323989,1997,Man
970364,OSSe5,v1,jsons/s6.json,-0.5717832560939942,1821,833,1366,768,6-15-2023,9-28-16,1,7,k5,1,toaster,L,kitchen,scaled,k5_toaster_L.png,c,1,1019,7,3,toaster,k5,225955,323989,1997,Man
970364,OSSe5,v1,jsons/s6.json,1.7938110964984015,1821,833,1366,768,6-15-2023,9-28-16,1,8,c9,1,flashdrive,R,classroom,misscaled,c9_flashdrive_R.png,m,1,2419,8,4,flashdrive,c9,225955,323989,1997,Man
970364,OSSe5,v1,jsons/s6.json,0.8594013272244053,1821,833,1366,768,6-15-2023,9-28-16,1,9,c7,1,clipboard,R,classroom,scaled,c7_clipboard_R.png,m,1,1866,9,3,clipboard,c7,225955,323989,1997,Man
970364,OSSe5,v1,jsons/s6.json,-0.8843796526865607,1821,833,1366,768,6-15-2023,9-28-16,1,10,c5,0,toaster,R,kitchen,scaled,c5_toaster_R.png,m,1,834,10,2,toaster,c5,225955,323989,1997,Man
970364,OSSe5,v1,jsons/s6.json,-0.5329199203014048,1821,833,1366,768,6-15-2023,9-28-16,1,11,k10,1,kettle,L,kitchen,scaled,k10_kettle_L.png,c,1,1042,11,2,kettle,k10,225955,323989,1997,Man
970364,OSSe5,v1,jsons/s6.json,-0.3943636796495645,1821,833,1366,768,6-15-2023,9-28-16,1,12,c11,1,laptop,L,classroom,scaled,c11_laptop_L.png,m,0,1124,12,3,laptop,c11,225955,323989,1997,Man
970364,OSSe5,v1,jsons/s6.json,-0.7103394967458345,1821,833,1366,768,6-15-2023,9-28-16,1,13,k1,1,pot,R,kitchen,scaled,k1_pot_R.png,m,1,937,13,2,pot,k1,225955,323989,1997,Man
970364,OSSe5,v1,jsons/s6.json,-0.490677164005112,1821,833,1366,768,6-15-2023,9-28-16,1,14,k7,0,clipboard,L,classroom,scaled,k7_clipboard_L.png,c,1,1067,14,3,clipboard,k7,225955,323989,1997,Man
970364,OSSe5,v1,jsons/s6.json,-0.7373748607754619,1821,833,1366,768,6-15-2023,9-28-16,1,15,c1,0,pot,R,kitchen,scaled,c1_pot_R.png,m,1,921,15,2,pot,c1,225955,323989,1997,Man
970364,OSSe5,v1,jsons/s6.json,0.5772197151651695,1821,833,1366,768,6-15-2023,9-28-16,1,16,k8,0,eraser,R,classroom,misscaled,k8_eraser_R.png,m,1,1699,16,3,eraser,k8,225955,323989,1997,Man
970364,OSSe5,v1,jsons/s6.json,-0.6799247122125037,1821,833,1366,768,6-15-2023,9-28-16,1,17,c10,0,kettle,L,kitchen,scaled,c10_kettle_L.png,c,1,955,17,3,kettle,c10,225955,323989,1997,Man
970364,OSSe5,v1,jsons/s6.json,-0.5312302100495531,1821,833,1366,768,6-15-2023,9-28-16,1,18,k6,0,binderclip,R,classroom,misscaled,k6_binderclip_R.png,m,1,1043,18,3,binderclip,k6,225955,323989,1997,Man
970364,OSSe5,v1,jsons/s6.json,-0.31325758756068234,1821,833,1366,768,6-15-2023,9-28-16,1,19,k11,0,laptop,L,classroom,scaled,k11_laptop_L.png,c,1,1172,19,2,laptop,k11,225955,323989,1997,Man
970364,OSSe5,v1,jsons/s6.json,-0.7475131222865722,1821,833,1366,768,6-15-2023,9-28-16,1,20,k0,0,notebook,R,classroom,scaled,k0_notebook_R.png,m,1,915,20,3,notebook,k0,225955,323989,1997,Man
970364,OSSe5,v1,jsons/s6.json,-0.6680967404495417,1821,833,1366,768,6-15-2023,9-28-16,1,21,c2,0,saltshaker,L,kitchen,misscaled,c2_saltshaker_L.png,c,1,962,21,2,saltshaker,c2,225955,323989,1997,Man
970364,OSSe5,v1,jsons/s6.json,-0.7914455888347166,1821,833,1366,768,6-15-2023,9-28-16,1,22,c8,1,eraser,L,classroom,misscaled,c8_eraser_L.png,c,1,889,22,3,eraser,c8,225955,323989,1997,Man
970364,OSSe5,v1,jsons/s6.json,0.49611362307628737,1821,833,1366,768,6-15-2023,9-28-16,1,23,k4,1,spoon,L,kitchen,misscaled,k4_spoon_L.png,c,1,1651,23,2,spoon,k4,225955,323989,1997,Man
699947,OSSe5,v1,jsons/s8.json,0.7972534328177246,1920,1089,1920,1200,6-15-2023,10-20-42,1,0,k6,1,spoon,L,kitchen,misscaled,k6_spoon_L.png,c,1,634,0,2,spoon,k6,191752,272614,42,Woman
699947,OSSe5,v1,jsons/s8.json,1.79406358569361,1920,1089,1920,1200,6-15-2023,10-20-42,1,1,c7,0,toaster,R,kitchen,scaled,c7_toaster_R.png,m,1,762,1,3,toaster,c7,191752,272614,42,Woman
699947,OSSe5,v1,jsons/s8.json,0.02628308020278213,1920,1089,1920,1200,6-15-2023,10-20-42,1,2,k5,1,sponge,R,kitchen,misscaled,k5_sponge_R.png,m,1,535,2,1,sponge,k5,191752,272614,42,Woman
699947,OSSe5,v1,jsons/s8.json,0.36893657025386767,1920,1089,1920,1200,6-15-2023,10-20-42,1,3,k3,1,pot,L,kitchen,scaled,k3_pot_L.png,c,1,579,3,4,pot,k3,191752,272614,42,Woman
699947,OSSe5,v1,jsons/s8.json,-0.42539652031910336,1920,1089,1920,1200,6-15-2023,10-20-42,1,4,c0,0,kettle,R,kitchen,scaled,c0_kettle_R.png,m,1,477,4,3,kettle,c0,191752,272614,42,Woman
699947,OSSe5,v1,jsons/s8.json,-0.06716787162933212,1920,1089,1920,1200,6-15-2023,10-20-42,1,5,c10,1,eraser,R,classroom,misscaled,c10_eraser_R.png,m,1,523,5,1,eraser,c10,191752,272614,42,Woman
699947,OSSe5,v1,jsons/s8.json,-0.49548473419318906,1920,1089,1920,1200,6-15-2023,10-20-42,1,6,c11,1,flashdrive,L,classroom,misscaled,c11_flashdrive_L.png,c,1,468,6,1,flashdrive,c11,191752,272614,42,Woman
699947,OSSe5,v1,jsons/s8.json,2.8687495317629237,1920,1089,1920,1200,6-15-2023,10-20-42,1,7,k4,1,saltshaker,R,kitchen,misscaled,k4_saltshaker_R.png,m,1,900,7,1,saltshaker,k4,191752,272614,42,Woman
